politician,subpopulation,date,answer,pct_estimate,lo,hi
Chris Christie,r,2023-07-07,Favorable,29.290213619433416,15.339681837185363,43.240745401681465
Chris Christie,r,2023-07-07,Unfavorable,46.54161402075156,33.39150508448469,59.69172295701843
Chris Christie,r,2023-07-06,Favorable,29.290213619433416,15.339681837185363,43.240745401681465
Chris Christie,r,2023-07-06,Unfavorable,46.54161402075156,33.39150508448469,59.69172295701843
Chris Christie,r,2023-07-05,Favorable,29.290213619433416,15.339681837185363,43.240745401681465
Chris Christie,r,2023-07-05,Unfavorable,46.54161402075155,33.39150508448469,59.69172295701841
Chris Christie,r,2023-07-04,Favorable,29.290213619433416,15.339681837185363,43.240745401681465
Chris Christie,r,2023-07-04,Unfavorable,46.54161402075156,33.39150508448469,59.69172295701843
Chris Christie,r,2023-07-03,Favorable,29.288270053746153,15.3377382714981,43.23880183599421
Chris Christie,r,2023-07-03,Unfavorable,46.54508972536886,33.39498078910199,59.69519866163573
Chris Christie,r,2023-07-02,Favorable,29.288270053746153,15.3377382714981,43.23880183599421
Chris Christie,r,2023-07-02,Unfavorable,46.54508972536886,33.39498078910199,59.69519866163573
Chris Christie,r,2023-07-01,Favorable,29.288270053746157,15.337738271498104,43.23880183599421
Chris Christie,r,2023-07-01,Unfavorable,46.54508972536886,33.39498078910199,59.69519866163573
Chris Christie,r,2023-06-30,Favorable,29.288270053746153,15.3377382714981,43.23880183599421
Chris Christie,r,2023-06-30,Unfavorable,46.54508972536886,33.39498078910199,59.69519866163573
Chris Christie,r,2023-06-29,Favorable,29.288270053746153,15.3377382714981,43.23880183599421
Chris Christie,r,2023-06-29,Unfavorable,46.54508972536886,33.39498078910199,59.69519866163573
Chris Christie,r,2023-06-28,Favorable,29.288270053746153,15.3377382714981,43.23880183599421
Chris Christie,r,2023-06-28,Unfavorable,46.54508972536886,33.39498078910199,59.69519866163573
Chris Christie,r,2023-06-27,Favorable,29.288270053746153,15.3377382714981,43.23880183599421
Chris Christie,r,2023-06-27,Unfavorable,46.54508972536886,33.39498078910199,59.69519866163573
Chris Christie,r,2023-06-26,Favorable,29.288270275495446,15.337735636618792,43.238804914372096
Chris Christie,r,2023-06-26,Unfavorable,46.54508719897352,33.39497145716422,59.69520294078282
Chris Christie,r,2023-06-25,Favorable,29.28820732086373,15.337751176988732,43.23866346473873
Chris Christie,r,2023-06-25,Unfavorable,46.54510165335426,33.39502888143824,59.695174425270274
Chris Christie,r,2023-06-24,Favorable,29.65175590792766,15.228196512072339,44.075315303782986
Chris Christie,r,2023-06-24,Unfavorable,46.387539173991215,32.740173260171794,60.034905087810635
Chris Christie,r,2023-06-23,Favorable,29.65175590792766,15.228196512072339,44.075315303782986
Chris Christie,r,2023-06-23,Unfavorable,46.387539173991215,32.740173260171794,60.034905087810635
Chris Christie,r,2023-06-22,Favorable,29.653971365932502,15.23041197007718,44.07753076178783
Chris Christie,r,2023-06-22,Unfavorable,46.39186986790492,32.7445039540855,60.039235781724344
Chris Christie,r,2023-06-21,Favorable,29.6539713659325,15.230411970077176,44.07753076178782
Chris Christie,r,2023-06-21,Unfavorable,46.39186986790492,32.7445039540855,60.039235781724344
Chris Christie,r,2023-06-20,Favorable,29.6539713659325,15.230411970077176,44.07753076178782
Chris Christie,r,2023-06-20,Unfavorable,46.39186986790492,32.7445039540855,60.039235781724344
Chris Christie,r,2023-06-19,Favorable,29.65396644038377,15.230409284824239,44.0775235959433
Chris Christie,r,2023-06-19,Unfavorable,46.39186235566232,32.744477296396155,60.03924741492848
Chris Christie,r,2023-06-18,Favorable,29.652714877769796,15.229716912445904,44.07571284309369
Chris Christie,r,2023-06-18,Unfavorable,46.39143297359749,32.74374332108801,60.039122626106966
Chris Christie,r,2023-06-17,Favorable,30.093077892001723,14.871522314506073,45.31463346949737
Chris Christie,r,2023-06-17,Unfavorable,46.22824155658959,32.010015554617524,60.44646755856165
Chris Christie,r,2023-06-16,Favorable,30.102916371474002,14.88135549270237,45.324477250245636
Chris Christie,r,2023-06-16,Unfavorable,46.23385922951683,32.01564308477589,60.452075374257774
Chris Christie,r,2023-06-15,Favorable,30.100378141265015,14.877716241612479,45.32304004091755
Chris Christie,r,2023-06-15,Unfavorable,46.23200684299488,32.014370024434875,60.44964366155488
Chris Christie,r,2023-06-14,Favorable,32.206706559571124,16.487991646509222,47.925421472633026
Chris Christie,r,2023-06-14,Unfavorable,47.32541492195621,31.431824617953076,63.21900522595934
Chris Christie,r,2023-06-13,Favorable,31.239899290399816,14.797250932533498,47.68254764826614
Chris Christie,r,2023-06-13,Unfavorable,46.95315142827718,30.409633100335814,63.49666975621855
Chris Christie,r,2023-06-12,Favorable,23.98122802349056,11.081597585863378,36.88085846111774
Chris Christie,r,2023-06-12,Unfavorable,47.82119469111517,30.524982495504883,65.11740688672545
Chris Christie,r,2023-06-11,Favorable,22.662995367152703,8.95018541471557,36.37580531958984
Chris Christie,r,2023-06-11,Unfavorable,41.402788316848884,24.899182632221596,57.90639400147617
Chris Christie,r,2023-06-10,Favorable,25.25624160131375,10.936751712127478,39.57573149050002
Chris Christie,r,2023-06-10,Unfavorable,44.08417385691285,27.132972931828387,61.035374781997305
Chris Christie,r,2023-06-09,Favorable,25.25624160131375,10.936751712127478,39.57573149050002
Chris Christie,r,2023-06-09,Unfavorable,44.084173856912855,27.132972931828395,61.03537478199732
Chris Christie,r,2023-06-08,Favorable,25.256241601313754,10.936751712127482,39.575731490500026
Chris Christie,r,2023-06-08,Unfavorable,44.084173856912855,27.132972931828395,61.03537478199732
Chris Christie,r,2023-06-07,Favorable,25.25624160131375,10.936751712127478,39.57573149050002
Chris Christie,r,2023-06-07,Unfavorable,44.084173856912855,27.132972931828395,61.03537478199732
Chris Christie,r,2023-06-06,Favorable,25.256241601313754,10.936751712127482,39.575731490500026
Chris Christie,r,2023-06-06,Unfavorable,44.084173856912855,27.132972931828395,61.03537478199732
Chris Christie,r,2023-06-05,Favorable,25.256241630167445,10.936751392512159,39.57573186782273
Chris Christie,r,2023-06-05,Unfavorable,44.084173855487045,27.13297296125108,61.035374749723005
Chris Christie,r,2023-06-04,Favorable,25.256242893346624,10.93677927354558,39.575706513147665
Chris Christie,r,2023-06-04,Unfavorable,44.084173515022336,27.13297998700738,61.03536704303729
Chris Christie,r,2023-06-03,Favorable,21.76181569979341,8.014017034293449,35.50961436529337
Chris Christie,r,2023-06-03,Unfavorable,45.96656483334805,31.081550226574052,60.85157944012205
Chris Christie,r,2023-06-02,Favorable,21.76181569979341,8.014017034293449,35.50961436529337
Chris Christie,r,2023-06-02,Unfavorable,45.96656483334806,31.08155022657406,60.85157944012206
Chris Christie,r,2023-06-01,Favorable,21.761815699793402,8.014017034293442,35.50961436529336
Chris Christie,r,2023-06-01,Unfavorable,45.96656483334805,31.081550226574052,60.85157944012205
Chris Christie,r,2023-05-31,Favorable,21.76181569979341,8.014017034293449,35.50961436529337
Chris Christie,r,2023-05-31,Unfavorable,45.96656483334806,31.08155022657406,60.85157944012206
Chris Christie,r,2023-05-30,Favorable,21.761815699793402,8.014017034293442,35.50961436529336
Chris Christie,r,2023-05-30,Unfavorable,45.96656483334806,31.08155022657406,60.85157944012206
Chris Christie,r,2023-05-29,Favorable,21.76181569979341,8.014017034293449,35.50961436529337
Chris Christie,r,2023-05-29,Unfavorable,45.96656483334806,31.08155022657406,60.85157944012206
Chris Christie,r,2023-05-28,Favorable,21.76181569979341,8.014017034293449,35.50961436529337
Chris Christie,r,2023-05-28,Unfavorable,45.96656483334806,31.08155022657406,60.85157944012206
Chris Christie,r,2023-05-27,Favorable,21.76181569979341,8.014017034293449,35.50961436529337
Chris Christie,r,2023-05-27,Unfavorable,45.96656483334806,31.08155022657406,60.85157944012206
Chris Christie,r,2023-05-26,Favorable,21.761815699793402,8.014017034293442,35.50961436529336
Chris Christie,r,2023-05-26,Unfavorable,45.96656483334805,31.081550226574052,60.85157944012205
Chris Christie,r,2023-05-25,Favorable,21.761815701599517,8.014017025098905,35.509614378100125
Chris Christie,r,2023-05-25,Unfavorable,45.96656242140897,31.08155031565065,60.8515745271673
Chris Christie,r,2023-05-24,Favorable,21.760792247448475,8.017872110829385,35.50371238406756
Chris Christie,r,2023-05-24,Unfavorable,45.96584236829086,31.08157807040704,60.850106666174675
Chris Christie,r,2023-05-23,Favorable,20.184510319070053,7.354874082403562,33.014146555736545
Chris Christie,r,2023-05-23,Unfavorable,42.5696228041608,27.564838285488943,57.574407322832656
Chris Christie,r,2023-05-22,Favorable,20.184510319070053,7.354874082403562,33.014146555736545
Chris Christie,r,2023-05-22,Unfavorable,42.5696228041608,27.564838285488943,57.574407322832656
Chris Christie,r,2023-05-21,Favorable,20.18451031907005,7.354874082403558,33.014146555736545
Chris Christie,r,2023-05-21,Unfavorable,42.5696228041608,27.564838285488943,57.574407322832656
Chris Christie,r,2023-05-20,Favorable,20.18451031907005,7.354874082403558,33.014146555736545
Chris Christie,r,2023-05-20,Unfavorable,42.56962280416079,27.56483828548893,57.57440732283264
Chris Christie,r,2023-05-19,Favorable,20.186310735570256,7.35840341924507,33.01421805189544
Chris Christie,r,2023-05-19,Unfavorable,42.56962273246304,27.56483876656722,57.57440669835886
Chris Christie,r,2023-05-18,Favorable,20.29544605179876,7.5717285080022485,33.01916359559527
Chris Christie,r,2023-05-18,Unfavorable,42.56960001985669,27.56498571808862,57.574214321624765
Chris Christie,,2024-01-09,Favorable,22.60381123771563,16.64263109714719,28.564991378284066
Chris Christie,,2024-01-09,Unfavorable,51.271008640188676,44.86006295664295,57.6819543237344
Chris Christie,,2024-01-08,Favorable,22.60482690865822,16.643646768089784,28.56600704922666
Chris Christie,,2024-01-08,Unfavorable,51.27087101920476,44.859925335659035,57.68181670275049
Chris Christie,,2024-01-07,Favorable,22.605984235564314,16.644804094995877,28.56716437613275
Chris Christie,,2024-01-07,Unfavorable,51.270686125083444,44.85974044153772,57.68163180862917
Chris Christie,,2024-01-06,Favorable,22.60728185224332,16.646101711674884,28.56846199281176
Chris Christie,,2024-01-06,Unfavorable,51.27049963380184,44.859553950256114,57.68144531734757
Chris Christie,,2024-01-05,Favorable,22.608574846679044,16.647394706110607,28.56975498724748
Chris Christie,,2024-01-05,Unfavorable,51.27031154781299,44.85936586426726,57.681257231358714
Chris Christie,,2024-01-04,Favorable,22.61014622704942,16.648967050537358,28.57132540356148
Chris Christie,,2024-01-04,Unfavorable,51.2700742085577,44.859128540158885,57.68101987695652
Chris Christie,,2024-01-03,Favorable,22.611713424627837,16.650534248115775,28.5728926011399
Chris Christie,,2024-01-03,Unfavorable,51.2698343521931,44.85888871561761,57.68077998876859
Chris Christie,,2024-01-02,Favorable,22.613637976586727,16.652583695729952,28.574692257443502
Chris Christie,,2024-01-02,Unfavorable,51.27099078562525,44.86006270139048,57.68191886986002
Chris Christie,,2024-01-01,Favorable,22.36457601180627,16.253633402392285,28.475518621220257
Chris Christie,,2024-01-01,Unfavorable,51.87012326968852,45.494005182453776,58.246241356923264
Chris Christie,,2023-12-31,Favorable,22.364773494680993,16.253830885267007,28.475716104094978
Chris Christie,,2023-12-31,Unfavorable,51.87034175143327,45.49422366419853,58.24645983866802
Chris Christie,,2023-12-30,Favorable,22.36487218000765,16.253929570593666,28.475814789421637
Chris Christie,,2023-12-30,Unfavorable,51.87056017270139,45.494442085466645,58.24667825993613
Chris Christie,,2023-12-29,Favorable,22.365069438455233,16.254126829041248,28.47601204786922
Chris Christie,,2023-12-29,Unfavorable,51.87077853347236,45.49466044623762,58.246896620707105
Chris Christie,,2023-12-28,Favorable,22.365168011582465,16.25422540216848,28.47611062099645
Chris Christie,,2023-12-28,Unfavorable,51.87121507344125,45.495096986206505,58.24733316067599
Chris Christie,,2023-12-27,Favorable,22.36536504565972,16.254422436245733,28.476307655073704
Chris Christie,,2023-12-27,Unfavorable,51.87143325259839,45.49531516536365,58.24755133983314
Chris Christie,,2023-12-26,Favorable,22.365561930188736,16.25461932077475,28.476504539602722
Chris Christie,,2023-12-26,Unfavorable,51.87186942915646,45.49575134192172,58.247987516391206
Chris Christie,,2023-12-25,Favorable,22.365856976636,16.254914367222014,28.476799586049985
Chris Christie,,2023-12-25,Unfavorable,51.87208742651687,45.49596933928213,58.248205513751614
Chris Christie,,2023-12-24,Favorable,22.366053487408205,16.25511087799422,28.47699609682219
Chris Christie,,2023-12-24,Unfavorable,51.87252323929938,45.49640515206464,58.24864132653413
Chris Christie,,2023-12-23,Favorable,22.36634797334383,16.255405363929846,28.477290582757817
Chris Christie,,2023-12-23,Unfavorable,51.87295880936324,45.496840722128496,58.249076896597984
Chris Christie,,2023-12-22,Favorable,22.366687853350182,16.255675656830075,28.47770004987029
Chris Christie,,2023-12-22,Unfavorable,51.873612769064366,45.49747854318675,58.24974699494198
Chris Christie,,2023-12-21,Favorable,22.367079545599942,16.256067349079835,28.47809174212005
Chris Christie,,2023-12-21,Unfavorable,51.87404773248427,45.49791350660666,58.250181958361885
Chris Christie,,2023-12-20,Favorable,22.36747064054478,16.256458444024673,28.478482837064888
Chris Christie,,2023-12-20,Unfavorable,51.87469972141666,45.49856549553905,58.250833947294275
Chris Christie,,2023-12-19,Favorable,22.36786113840972,16.25684894188961,28.478873334929826
Chris Christie,,2023-12-19,Unfavorable,51.87535116243741,45.4992169365598,58.251485388315025
Chris Christie,,2023-12-18,Favorable,22.368347544940015,16.25733560396598,28.47935948591405
Chris Christie,,2023-12-18,Unfavorable,51.87621737124836,45.500084174207444,58.25235056828927
Chris Christie,,2023-12-17,Favorable,22.553773379942616,16.321866769919673,28.78567998996556
Chris Christie,,2023-12-17,Unfavorable,52.01984586269325,45.574418452786716,58.46527327259979
Chris Christie,,2023-12-16,Favorable,22.55411355514486,16.32220694512192,28.7860201651678
Chris Christie,,2023-12-16,Unfavorable,52.02124471908646,45.575817309179925,58.466672128993
Chris Christie,,2023-12-15,Favorable,22.554620490960378,16.32271523408465,28.786525747836105
Chris Christie,,2023-12-15,Unfavorable,52.02298312130638,45.577564883553976,58.46840135905879
Chris Christie,,2023-12-14,Favorable,21.712376080004383,15.879571157716054,27.54518100229271
Chris Christie,,2023-12-14,Unfavorable,51.227611958233055,44.649411366666634,57.80581254979948
Chris Christie,,2023-12-13,Favorable,21.207869737072237,15.38848869707822,27.027250777066254
Chris Christie,,2023-12-13,Unfavorable,51.28465839277372,44.54603930928564,58.0232774762618
Chris Christie,,2023-12-12,Favorable,21.207266653047277,15.387886344369072,27.026646961725483
Chris Christie,,2023-12-12,Unfavorable,51.283892046706626,44.54531106617558,58.02247302723767
Chris Christie,,2023-12-11,Favorable,22.070485797460584,15.811708063625648,28.32926353129552
Chris Christie,,2023-12-11,Unfavorable,49.743887487884216,42.974853121084884,56.51292185468355
Chris Christie,,2023-12-10,Favorable,22.07111421350404,15.812336479669103,28.329891947338975
Chris Christie,,2023-12-10,Unfavorable,49.743846139548396,42.974811772749064,56.51288050634773
Chris Christie,,2023-12-09,Favorable,22.071741643851343,15.812963910016407,28.33051937768628
Chris Christie,,2023-12-09,Unfavorable,49.743818499802366,42.974784133003034,56.5128528666017
Chris Christie,,2023-12-08,Favorable,22.074962260069054,15.816125488340433,28.333799031797675
Chris Christie,,2023-12-08,Unfavorable,49.743589334022914,42.97452124986112,56.51265741818471
Chris Christie,,2023-12-07,Favorable,22.07573585349563,15.816899081767009,28.33457262522425
Chris Christie,,2023-12-07,Unfavorable,49.74354804650472,42.974479962342926,56.512616130666515
Chris Christie,,2023-12-06,Favorable,22.077848564288225,15.819011792559603,28.336685336016846
Chris Christie,,2023-12-06,Unfavorable,49.7434020591114,42.97433397494961,56.5124701432732
Chris Christie,,2023-12-05,Favorable,22.078768070627483,15.819931298898862,28.337604842356104
Chris Christie,,2023-12-05,Unfavorable,49.74334684941586,42.97427876525406,56.51241493357765
Chris Christie,,2023-12-04,Favorable,22.07983807855834,15.821001306829718,28.33867485028696
Chris Christie,,2023-12-04,Unfavorable,49.74329140934921,42.97422332518742,56.512359493511006
Chris Christie,,2023-12-03,Favorable,22.081057323395214,15.822220551666593,28.339894095123835
Chris Christie,,2023-12-03,Unfavorable,49.74322178660687,42.97415370244507,56.51228987076866
Chris Christie,,2023-12-02,Favorable,22.082424362944778,15.823587591216157,28.3412611346734
Chris Christie,,2023-12-02,Unfavorable,49.74315180690806,42.974083722746265,56.512219891069854
Chris Christie,,2023-12-01,Favorable,22.083786527776418,15.824949756047797,28.34262329950504
Chris Christie,,2023-12-01,Unfavorable,49.743067362427055,42.97399927826526,56.51213544658885
Chris Christie,,2023-11-30,Favorable,22.0854447873208,15.826608015592178,28.34428155904942
Chris Christie,,2023-11-30,Unfavorable,49.742982409189125,42.97391432502733,56.51205049335092
Chris Christie,,2023-11-29,Favorable,22.08823015989715,15.82939338816853,28.347066931625772
Chris Christie,,2023-11-29,Unfavorable,49.742794967599394,42.9737268834376,56.51186305176119
Chris Christie,,2023-11-28,Favorable,22.090162326787915,15.831325555059294,28.348999098516536
Chris Christie,,2023-11-28,Unfavorable,49.74268070152485,42.97361261736305,56.51174878568664
Chris Christie,,2023-11-27,Favorable,22.092379278181312,15.833542506452691,28.351216049909933
Chris Christie,,2023-11-27,Unfavorable,49.74255109793188,42.973483013770085,56.511619182093675
Chris Christie,,2023-11-26,Favorable,22.094582903987657,15.835746132259036,28.353419675716278
Chris Christie,,2023-11-26,Unfavorable,49.74242038724843,42.973352303086635,56.511488471410225
Chris Christie,,2023-11-25,Favorable,22.09720972127253,15.83837294954391,28.356046493001152
Chris Christie,,2023-11-25,Unfavorable,49.742259140157415,42.97319105599562,56.51132722431921
Chris Christie,,2023-11-24,Favorable,22.099961795359626,15.841125023631005,28.358798567088247
Chris Christie,,2023-11-24,Unfavorable,49.742096270768,42.97302818660621,56.5111643549298
Chris Christie,,2023-11-23,Favorable,22.102976647744477,15.844140133790926,28.361813161698027
Chris Christie,,2023-11-23,Unfavorable,49.74190172102594,42.97283363695518,56.5109698050967
Chris Christie,,2023-11-22,Favorable,22.106426580813846,15.847538740496233,28.36531442113146
Chris Christie,,2023-11-22,Unfavorable,49.74167110675164,42.97257410765842,56.51076810584486
Chris Christie,,2023-11-21,Favorable,22.11009031826171,15.8512024779441,28.368978158579324
Chris Christie,,2023-11-21,Unfavorable,49.741440978230344,42.97234397913712,56.510537977323565
Chris Christie,,2023-11-20,Favorable,22.113992292743504,15.855104452425891,28.372880133061116
Chris Christie,,2023-11-20,Unfavorable,49.741161051838574,42.97206405274535,56.510258050931796
Chris Christie,,2023-11-19,Favorable,22.11839672092062,15.85950888060301,28.377284561238234
Chris Christie,,2023-11-19,Unfavorable,49.74086118681079,42.97176418771757,56.50995818590401
Chris Christie,,2023-11-18,Favorable,22.12314518461728,15.86425761175808,28.38203275747648
Chris Christie,,2023-11-18,Unfavorable,49.74052461788881,42.971427621316955,56.50962161446066
Chris Christie,,2023-11-17,Favorable,22.12815052283256,15.869285677869374,28.387015367795744
Chris Christie,,2023-11-17,Unfavorable,49.74010162070802,42.97099354989538,56.50920969152065
Chris Christie,,2023-11-16,Favorable,22.298830176091663,16.010412968382994,28.58724738380033
Chris Christie,,2023-11-16,Unfavorable,49.37466419772963,42.53884729913629,56.210481096322965
Chris Christie,,2023-11-15,Favorable,22.851719376078442,16.262361408229452,29.441077343927432
Chris Christie,,2023-11-15,Unfavorable,49.43920843598123,41.75618315608781,57.12223371587465
Chris Christie,,2023-11-14,Favorable,22.86630674988675,16.273572890692414,29.459040609081086
Chris Christie,,2023-11-14,Unfavorable,49.427941109135,41.74480819668928,57.11107402158072
Chris Christie,,2023-11-13,Favorable,20.267693785191696,14.927572663497148,25.607814906886244
Chris Christie,,2023-11-13,Unfavorable,49.506671243955296,41.51192158663281,57.50142090127778
Chris Christie,,2023-11-12,Favorable,20.29713589914793,14.95701477745338,25.637257020842476
Chris Christie,,2023-11-12,Unfavorable,49.583453722580686,41.5887040652582,57.57820337990317
Chris Christie,,2023-11-11,Favorable,20.294791652860226,14.954670531165679,25.634912774554774
Chris Christie,,2023-11-11,Unfavorable,49.57954007074605,41.58479041342356,57.574289728068536
Chris Christie,,2023-11-10,Favorable,20.29214377259244,14.952022650897892,25.632264894286987
Chris Christie,,2023-11-10,Unfavorable,49.57514890710131,41.58039924977882,57.569898564423795
Chris Christie,,2023-11-09,Favorable,20.289312999396508,14.94919187770196,25.629434121091055
Chris Christie,,2023-11-09,Unfavorable,49.57048965991888,41.57574000259639,57.565239317241364
Chris Christie,,2023-11-08,Favorable,20.286319615619963,14.946153993279182,25.626485237960743
Chris Christie,,2023-11-08,Unfavorable,49.565599561058235,41.570823130893494,57.560375991222976
Chris Christie,,2023-11-07,Favorable,19.429187939086713,13.827158251687397,25.03121762648603
Chris Christie,,2023-11-07,Unfavorable,48.91479031863962,41.815278395835,56.014302241444234
Chris Christie,,2023-11-06,Favorable,19.462274937104354,13.860245249705038,25.06430462450367
Chris Christie,,2023-11-06,Unfavorable,48.96497617040795,41.865464247603335,56.06448809321257
Chris Christie,,2023-11-05,Favorable,19.459638117788387,13.857608430389071,25.061667805187703
Chris Christie,,2023-11-05,Unfavorable,48.96059031612249,41.861078393317875,56.06010223892711
Chris Christie,,2023-11-04,Favorable,19.532197317624878,13.930167630225561,25.134227005024194
Chris Christie,,2023-11-04,Unfavorable,49.07272454221514,41.973212619410525,56.17223646501976
Chris Christie,,2023-11-03,Favorable,19.539008348555306,13.937213826294247,25.140802870816366
Chris Christie,,2023-11-03,Unfavorable,49.13745772065925,42.03803478175119,56.236880659567305
Chris Christie,,2023-11-02,Favorable,19.555233124858614,13.964856017373162,25.145610232344065
Chris Christie,,2023-11-02,Unfavorable,49.142195265509756,42.04745910268554,56.23693142833397
Chris Christie,,2023-11-01,Favorable,21.901754068625497,15.733654365269523,28.06985377198147
Chris Christie,,2023-11-01,Unfavorable,51.52819434608442,46.217629586522136,56.8387591056467
Chris Christie,,2023-10-31,Favorable,21.90187382786949,15.733774124513516,28.069973531225465
Chris Christie,,2023-10-31,Unfavorable,51.52802647522363,46.21746171566135,56.838591234785916
Chris Christie,,2023-10-30,Favorable,21.902113455753714,15.73401375239774,28.070213159109688
Chris Christie,,2023-10-30,Unfavorable,51.5276908929155,46.21712613335322,56.838255652477784
Chris Christie,,2023-10-29,Favorable,21.902353229391554,15.73425352603558,28.07045293274753
Chris Christie,,2023-10-29,Unfavorable,51.5273555232816,46.21679076371932,56.83792028284388
Chris Christie,,2023-10-28,Favorable,21.902790049227832,15.734690337409141,28.070889761046523
Chris Christie,,2023-10-28,Unfavorable,51.524525420888466,46.21396064227852,56.83509019949841
Chris Christie,,2023-10-27,Favorable,21.394334981850147,15.010603740500263,27.778066223200028
Chris Christie,,2023-10-27,Unfavorable,51.73683133483317,46.0917286075064,57.38193406215994
Chris Christie,,2023-10-26,Favorable,21.39314179026816,15.009410727946577,27.776872852589744
Chris Christie,,2023-10-26,Unfavorable,51.73261395761908,46.08751124503451,57.37771667020365
Chris Christie,,2023-10-25,Favorable,21.393140877988394,15.00940742521355,27.77687433076324
Chris Christie,,2023-10-25,Unfavorable,51.73211083506744,46.087009452581825,57.37721221755305
Chris Christie,,2023-10-24,Favorable,21.397996446625886,15.014276820735605,27.78171607251617
Chris Christie,,2023-10-24,Unfavorable,51.74634681063771,46.101245706419384,57.39144791485604
Chris Christie,,2023-10-23,Favorable,21.397996446625886,15.014276820735605,27.78171607251617
Chris Christie,,2023-10-23,Unfavorable,51.74565996453904,46.10055886032071,57.390761068757364
Chris Christie,,2023-10-22,Favorable,21.397996446625886,15.014276820735605,27.78171607251617
Chris Christie,,2023-10-22,Unfavorable,51.7449734231479,46.09987231892957,57.390074527366224
Chris Christie,,2023-10-21,Favorable,21.377550103774805,14.993830477884524,27.761269729665088
Chris Christie,,2023-10-21,Unfavorable,51.774840405423745,46.12973930120542,57.41994150964207
Chris Christie,,2023-10-20,Favorable,21.377550103774805,14.993830477884524,27.761269729665088
Chris Christie,,2023-10-20,Unfavorable,51.77394272833145,46.12884162411312,57.419043832549775
Chris Christie,,2023-10-19,Favorable,21.3775501037748,14.99383047788452,27.76126972966508
Chris Christie,,2023-10-19,Unfavorable,51.77286607165183,46.12776496743351,57.41796717587016
Chris Christie,,2023-10-18,Favorable,21.377550103774805,14.993830477884524,27.761269729665088
Chris Christie,,2023-10-18,Unfavorable,51.77179002477598,46.126688920557655,57.41689112899431
Chris Christie,,2023-10-17,Favorable,21.37755010377481,14.993830477884527,27.761269729665088
Chris Christie,,2023-10-17,Unfavorable,51.770535412328954,46.12543430811063,57.41563651654728
Chris Christie,,2023-10-16,Favorable,21.37755010377481,14.993830477884527,27.761269729665088
Chris Christie,,2023-10-16,Unfavorable,51.769102599318174,46.12400149509985,57.4142037035365
Chris Christie,,2023-10-15,Favorable,21.376440537247387,14.992720911357106,27.76016016313767
Chris Christie,,2023-10-15,Unfavorable,51.76362697498322,46.11852587076489,57.408728079201545
Chris Christie,,2023-10-14,Favorable,21.376440537247387,14.992720911357106,27.76016016313767
Chris Christie,,2023-10-14,Unfavorable,51.762025822132784,46.11692471791446,57.40712692635111
Chris Christie,,2023-10-13,Favorable,21.505252626067527,15.121533000177246,27.88897225195781
Chris Christie,,2023-10-13,Unfavorable,51.6434074434563,45.99830633923797,57.288508547674624
Chris Christie,,2023-10-12,Favorable,21.50350666001712,15.119787255208202,27.887226064826038
Chris Christie,,2023-10-12,Unfavorable,51.63905293309183,45.993951837973576,57.28415402821009
Chris Christie,,2023-10-11,Favorable,21.837605049634337,14.902807348423032,28.772402750845643
Chris Christie,,2023-10-11,Unfavorable,51.49885582173047,45.878282572529805,57.11942907093114
Chris Christie,,2023-10-10,Favorable,22.021482200873542,15.03526261056167,29.007701791185415
Chris Christie,,2023-10-10,Unfavorable,51.745406792615704,46.03778347631768,57.45303010891373
Chris Christie,,2023-10-09,Favorable,21.574392082951686,15.492489872176662,27.65629429372671
Chris Christie,,2023-10-09,Unfavorable,51.00107035550077,42.754068107053016,59.24807260394853
Chris Christie,,2023-10-08,Favorable,21.57512967277251,15.495615361283747,27.65464398426127
Chris Christie,,2023-10-08,Unfavorable,51.00343384716537,42.68498891551398,59.32187877881675
Chris Christie,,2023-10-07,Favorable,21.550674339547157,15.471160204647312,27.630188474447003
Chris Christie,,2023-10-07,Unfavorable,51.00673493446055,42.68829000707816,59.32517986184295
Chris Christie,,2023-10-06,Favorable,21.8910993210463,13.450140552913464,30.33205808917914
Chris Christie,,2023-10-06,Unfavorable,51.76258391291569,41.90412318862233,61.621044637209046
Chris Christie,,2023-10-05,Favorable,21.71020912460049,18.416357872365488,25.00406037683549
Chris Christie,,2023-10-05,Unfavorable,51.66783190011458,47.29470007884116,56.040963721387996
Chris Christie,,2023-10-04,Favorable,21.711297432479313,18.417446180244312,25.005148684714314
Chris Christie,,2023-10-04,Unfavorable,51.67677618468077,47.30364436340735,56.04990800595419
Chris Christie,,2023-10-03,Favorable,21.708736737972018,18.414885485737017,25.00258799020702
Chris Christie,,2023-10-03,Unfavorable,51.682453307372995,47.30932148609958,56.05558512864641
Chris Christie,,2023-10-02,Favorable,21.559065587991917,18.310190418858273,24.80794075712556
Chris Christie,,2023-10-02,Unfavorable,51.94522452908558,47.518464108005695,56.37198495016546
Chris Christie,,2023-10-01,Favorable,21.560850615392255,18.31197544625861,24.8097257845259
Chris Christie,,2023-10-01,Unfavorable,51.954685438718684,47.5279250176388,56.38144585979857
Chris Christie,,2023-09-30,Favorable,21.56272113503404,18.313845965900395,24.811596304167683
Chris Christie,,2023-09-30,Unfavorable,51.96446048814761,47.537700067067725,56.39122090922749
Chris Christie,,2023-09-29,Favorable,21.55492512669761,18.306049957563967,24.803800295831255
Chris Christie,,2023-09-29,Unfavorable,51.98844142876135,47.561681007681464,56.41520184984123
