politician,date,answer,pct_estimate,lo,hi
Kamala Harris,2023-07-20,Disapprove,51.21251182778487,46.46451644885665,55.960507206713096
Kamala Harris,2023-07-19,Approve,39.55162420519512,35.84708941823927,43.256158992150965
Kamala Harris,2023-07-19,Disapprove,51.44569606806795,46.70138207854906,56.190010057586846
Kamala Harris,2023-07-18,Approve,39.566243988878036,35.86170920192219,43.27077877583388
Kamala Harris,2023-07-18,Disapprove,51.41690228928457,46.67258829976568,56.161216278803465
Kamala Harris,2023-07-17,Approve,39.55836986782099,35.853835080865146,43.26290465477684
Kamala Harris,2023-07-17,Disapprove,51.41062332331085,46.66630933379196,56.154937312829745
Kamala Harris,2023-07-16,Approve,39.00119708683739,35.32341223488335,42.67898193879142
Kamala Harris,2023-07-16,Disapprove,51.3092279529887,46.57364232902923,56.04481357694817
Kamala Harris,2023-07-15,Approve,39.004400445406375,35.32661559345234,42.68218529736041
Kamala Harris,2023-07-15,Disapprove,51.30670221357792,46.57111658961845,56.042287837537394
Kamala Harris,2023-07-14,Approve,39.007807328907624,35.33002745433954,42.685587203475706
Kamala Harris,2023-07-14,Disapprove,51.304324989460554,46.56866858553677,56.03998139338434
Kamala Harris,2023-07-13,Approve,39.01117846916192,35.33339859459384,42.68895834373
Kamala Harris,2023-07-13,Disapprove,51.301960055171406,46.56630365124762,56.03761645909519
Kamala Harris,2023-07-12,Approve,39.01461841318543,35.33683853861735,42.69239828775351
Kamala Harris,2023-07-12,Disapprove,51.299713150731044,46.56405674680726,56.03536955465483
Kamala Harris,2023-07-11,Approve,39.018115290948245,35.340335416380164,42.695895165516326
Kamala Harris,2023-07-11,Disapprove,51.29761116161663,46.561954757692845,56.03326756554041
Kamala Harris,2023-07-10,Approve,38.98487241435966,35.307092539791576,42.66265228892774
Kamala Harris,2023-07-10,Disapprove,51.24111917164618,46.5054627677224,55.97677557556997
Kamala Harris,2023-07-09,Approve,38.98922856989406,35.31144869532598,42.66700844446214
Kamala Harris,2023-07-09,Disapprove,51.23901303330089,46.50335662937711,55.97466943722468
Kamala Harris,2023-07-08,Approve,38.99360084765058,35.3158209730825,42.671380722218665
Kamala Harris,2023-07-08,Disapprove,51.23719232572243,46.50153592179865,55.972848729646216
Kamala Harris,2023-07-07,Approve,38.9652270713313,35.28744719676322,42.64300694589938
Kamala Harris,2023-07-07,Disapprove,51.18286344097738,46.447207037053595,55.91851984490116
Kamala Harris,2023-07-06,Approve,38.97031081136428,35.2925309367962,42.64809068593236
Kamala Harris,2023-07-06,Disapprove,51.18154028107327,46.445883877149484,55.91719668499705
Kamala Harris,2023-07-05,Approve,39.205120429183644,35.52606152720739,42.8841793311599
Kamala Harris,2023-07-05,Disapprove,51.33474335081361,46.58417003140001,56.085316670227215
Kamala Harris,2023-07-04,Approve,39.18553061310712,35.50647171113086,42.86458951508338
Kamala Harris,2023-07-04,Disapprove,51.29726092384627,46.54668760443266,56.04783424325987
Kamala Harris,2023-07-03,Approve,39.185012493622416,35.50595359164616,42.86407139559867
Kamala Harris,2023-07-03,Disapprove,51.30197397722892,46.551400657815314,56.05254729664252
Kamala Harris,2023-07-02,Approve,39.18438512040936,35.5053262184331,42.86344402238562
Kamala Harris,2023-07-02,Disapprove,51.307031375426604,46.556458056013,56.05760469484021
Kamala Harris,2023-07-01,Approve,39.18362910172719,35.50457019975093,42.862688003703454
Kamala Harris,2023-07-01,Disapprove,51.31246482650304,46.561891507089435,56.06303814591664
Kamala Harris,2023-06-30,Approve,39.16395127595044,35.484890887734394,42.84301166416648
Kamala Harris,2023-06-30,Disapprove,51.28167038146034,46.53111490562571,56.03222585729497
Kamala Harris,2023-06-29,Approve,39.58306990067355,35.90197344646133,43.264166354885774
Kamala Harris,2023-06-29,Disapprove,52.25317909967434,47.51818107840537,56.98817712094331
Kamala Harris,2023-06-28,Approve,39.5157254954251,35.823432711445214,43.20801827940499
Kamala Harris,2023-06-28,Disapprove,52.06133845401861,47.30740049498556,56.81527641305166
Kamala Harris,2023-06-27,Approve,39.50647030917068,35.81417752519079,43.19876309315057
Kamala Harris,2023-06-27,Disapprove,52.068522521888994,47.31458456285594,56.82246048092205
Kamala Harris,2023-06-26,Approve,39.496797147865834,35.80450436388595,43.18908993184572
Kamala Harris,2023-06-26,Disapprove,52.07606940669871,47.322131447665654,56.83000736573176
Kamala Harris,2023-06-25,Approve,39.486699038546185,35.7944062545663,43.17899182252607
Kamala Harris,2023-06-25,Disapprove,52.08397352148197,47.33003556244892,56.837911480515025
Kamala Harris,2023-06-24,Approve,39.476171891115975,35.78387910713609,43.16846467509586
Kamala Harris,2023-06-24,Disapprove,52.092224778502434,47.33828681946938,56.84616273753549
Kamala Harris,2023-06-23,Approve,39.46521479123301,35.77292200725312,43.1575075752129
Kamala Harris,2023-06-23,Disapprove,52.10080827303916,47.34687031400611,56.854746232072216
Kamala Harris,2023-06-22,Approve,39.453830252014406,35.76153746803452,43.14612303599429
Kamala Harris,2023-06-22,Disapprove,52.10970403587704,47.355766076843985,56.86364199491009
Kamala Harris,2023-06-21,Approve,39.4266041415438,35.73431135756391,43.118896925523686
Kamala Harris,2023-06-21,Disapprove,52.13416945150421,47.380231492471154,56.88810741053726
Kamala Harris,2023-06-20,Approve,39.41228906202683,35.71999627804694,43.10458184600672
Kamala Harris,2023-06-20,Disapprove,52.14522971370263,47.39129175466958,56.899167672735686
Kamala Harris,2023-06-19,Approve,39.39750803923898,35.70521525525909,43.089800823218866
Kamala Harris,2023-06-19,Disapprove,52.156548695599625,47.40261073656657,56.91048665463268
Kamala Harris,2023-06-18,Approve,39.0291128875374,35.33128363752961,42.726942137545194
Kamala Harris,2023-06-18,Disapprove,52.380278878323374,47.6180418803517,57.14251587629505
Kamala Harris,2023-06-17,Approve,39.02342508972005,35.32559583971225,42.72125433972785
Kamala Harris,2023-06-17,Disapprove,52.38438226450073,47.62214526652905,57.146619262472406
Kamala Harris,2023-06-16,Approve,39.01775018119424,35.319920931186445,42.71557943120203
Kamala Harris,2023-06-16,Disapprove,52.38829910099583,47.626062103024154,57.15053609896751
Kamala Harris,2023-06-15,Approve,38.95093072543945,35.25310147543165,42.64875997544725
Kamala Harris,2023-06-15,Disapprove,52.4388637840412,47.67662678606953,57.20110078201288
Kamala Harris,2023-06-14,Approve,38.944331829755555,35.246502579747755,42.642161079763355
Kamala Harris,2023-06-14,Disapprove,52.44294731930673,47.680710321335056,57.20518431727841
Kamala Harris,2023-06-13,Approve,38.93776851309387,35.23993926308607,42.63559776310167
Kamala Harris,2023-06-13,Disapprove,52.44674216707014,47.684505169098465,57.20897916504182
Kamala Harris,2023-06-12,Approve,38.93124787025333,35.23341862024553,42.62907712026113
Kamala Harris,2023-06-12,Disapprove,52.45022361413565,47.687986616163975,57.21246061210733
Kamala Harris,2023-06-11,Approve,38.924777199255125,35.22694794924733,42.62260644926292
Kamala Harris,2023-06-11,Disapprove,52.45336633987883,47.69112934190716,57.21560333785051
Kamala Harris,2023-06-10,Approve,38.926255484990335,35.218740148895634,42.63377082108504
Kamala Harris,2023-06-10,Disapprove,52.46395260251492,47.68922828055665,57.2386769244732
Kamala Harris,2023-06-09,Approve,38.92324217113503,35.21572683504033,42.63075750722973
Kamala Harris,2023-06-09,Disapprove,52.463804408466885,47.68908008650861,57.23852873042516
Kamala Harris,2023-06-08,Approve,38.920316217544496,35.212800881449795,42.6278315536392
Kamala Harris,2023-06-08,Disapprove,52.46331059506659,47.688586273108314,57.23803491702486
Kamala Harris,2023-06-07,Approve,38.84364852074216,35.12596280004392,42.56133424144039
Kamala Harris,2023-06-07,Disapprove,52.6925205852655,47.89805565672053,57.48698551381047
Kamala Harris,2023-06-06,Approve,38.62677442885817,34.909088708159935,42.344460149556404
Kamala Harris,2023-06-06,Disapprove,52.87231094936771,48.07784602082274,57.66677587791268
Kamala Harris,2023-06-05,Approve,38.63052526292227,34.912839542224035,42.348210983620504
Kamala Harris,2023-06-05,Disapprove,52.860422454992715,48.06595752644775,57.654887383537684
Kamala Harris,2023-06-04,Approve,39.010749303802946,35.30037476797335,42.72112383963254
Kamala Harris,2023-06-04,Disapprove,52.14112863116857,47.35184739921789,56.93040986311925
Kamala Harris,2023-06-03,Approve,39.017612407202094,35.3072378713725,42.72798694303169
Kamala Harris,2023-06-03,Disapprove,52.13268946775675,47.343408235806066,56.92197069970743
Kamala Harris,2023-06-02,Approve,39.02457853998192,35.31420400415232,42.73495307581151
Kamala Harris,2023-06-02,Disapprove,52.12402394438756,47.33474271243688,56.91330517633824
Kamala Harris,2023-06-01,Approve,39.031655219132574,35.32128068330298,42.74202975496217
Kamala Harris,2023-06-01,Disapprove,52.115134788337556,47.325853556386875,56.90441602028824
Kamala Harris,2023-05-31,Approve,38.93810478206724,35.22773024623765,42.648479317896836
Kamala Harris,2023-05-31,Disapprove,52.157176113440705,47.367894881490024,56.94645734539139
Kamala Harris,2023-05-30,Approve,39.95070878313386,36.263904634603264,43.63751293166446
Kamala Harris,2023-05-30,Disapprove,51.35667548331164,46.60520639249897,56.10814457412431
Kamala Harris,2023-05-29,Approve,39.951463269419534,36.264659120888936,43.63826741795013
Kamala Harris,2023-05-29,Disapprove,51.35619203879472,46.60472294798205,56.107661129607386
Kamala Harris,2023-05-28,Approve,39.9523943817341,36.265590233203504,43.6391985302647
Kamala Harris,2023-05-28,Disapprove,51.35571432097374,46.60424523016107,56.10718341178641
Kamala Harris,2023-05-27,Approve,39.953527225254255,36.26672307672366,43.64033137378485
Kamala Harris,2023-05-27,Disapprove,51.355258187026145,46.603789096213475,56.106727277838814
Kamala Harris,2023-05-26,Approve,39.95489003881582,36.26808589028522,43.64169418734642
Kamala Harris,2023-05-26,Disapprove,51.354842843407056,46.603373752594386,56.106311934219725
Kamala Harris,2023-05-25,Approve,39.95651445440279,36.269710305872195,43.64331860293339
Kamala Harris,2023-05-25,Disapprove,51.35449127810588,46.60302218729321,56.10596036891855
Kamala Harris,2023-05-24,Approve,39.958435733065144,36.271631584534546,43.64523988159574
Kamala Harris,2023-05-24,Disapprove,51.354230708474155,46.602761617661486,56.105699799286825
Kamala Harris,2023-05-23,Approve,39.79302539436148,36.10622124583088,43.47982954289208
Kamala Harris,2023-05-23,Disapprove,51.34264521126402,46.59117612045135,56.09411430207669
Kamala Harris,2023-05-22,Approve,39.91963195219921,36.24106487484379,43.598199029554635
Kamala Harris,2023-05-22,Disapprove,51.36172569543329,46.62878305020844,56.094668340658146
Kamala Harris,2023-05-21,Approve,39.92951544239025,36.25094836503482,43.60808251974567
Kamala Harris,2023-05-21,Disapprove,51.36430891197902,46.63136626675417,56.097251557203876
Kamala Harris,2023-05-20,Approve,39.940125420384405,36.26155834302898,43.61869249773983
Kamala Harris,2023-05-20,Disapprove,51.367405879068514,46.63446323384366,56.100348524293366
Kamala Harris,2023-05-19,Approve,39.95152071433895,36.27295363698352,43.63008779169437
Kamala Harris,2023-05-19,Disapprove,51.371092961098284,46.63815031587343,56.10403560632314
Kamala Harris,2023-05-18,Approve,39.963759432551285,36.28519235519586,43.64232650990671
Kamala Harris,2023-05-18,Disapprove,51.37545074054533,46.64250809532048,56.108393385770185
Kamala Harris,2023-05-17,Approve,39.976897410126284,36.29833033277086,43.65546448748171
Kamala Harris,2023-05-17,Disapprove,51.38056288109769,46.647620235872836,56.11350552632254
Kamala Harris,2023-05-16,Approve,40.53559930108001,36.84666627569369,44.22453232646633
Kamala Harris,2023-05-16,Disapprove,51.46696136696906,46.72221873864874,56.211703995289376
Kamala Harris,2023-05-15,Approve,40.546742218634044,36.857809193247725,44.23567524402036
Kamala Harris,2023-05-15,Disapprove,51.47615309335268,46.73141046503236,56.220895721672996
Kamala Harris,2023-05-14,Approve,40.55647873724666,36.86754571186034,44.245411762632976
Kamala Harris,2023-05-14,Disapprove,51.49407482935516,46.74933220103484,56.238817457675474
Kamala Harris,2023-05-13,Approve,40.569717087021516,36.8807840616352,44.258650112407835
Kamala Harris,2023-05-13,Disapprove,51.505849766160004,46.76110713783969,56.25059239448032
Kamala Harris,2023-05-12,Approve,40.58329700303549,36.89436397764917,44.27223002842181
Kamala Harris,2023-05-12,Disapprove,51.518359845377105,46.77361721705679,56.26310247369742
Kamala Harris,2023-05-11,Approve,40.59717003222215,36.90823700683583,44.28610305760847
Kamala Harris,2023-05-11,Disapprove,51.53157622964442,46.786833601324105,56.27631885796474
Kamala Harris,2023-05-10,Approve,40.61128087671373,36.92234785132741,44.30021390210005
Kamala Harris,2023-05-10,Disapprove,51.5454590647099,46.800716436389585,56.29020169303022
Kamala Harris,2023-05-09,Approve,40.625568183364294,36.936635157977975,44.31450120875061
Kamala Harris,2023-05-09,Disapprove,51.55995773527063,46.81521510695031,56.304700363590946
Kamala Harris,2023-05-08,Approve,40.636919108733466,36.947986083347146,44.325852134119785
Kamala Harris,2023-05-08,Disapprove,51.92719683340587,47.18245420508556,56.6719394617262
Kamala Harris,2023-05-07,Approve,41.222296464448135,37.546978151980625,44.897614776915646
Kamala Harris,2023-05-07,Disapprove,51.54094586393248,46.87546297084746,56.2064287570175
Kamala Harris,2023-05-06,Approve,41.22042849562663,37.54511018315912,44.89574680809414
Kamala Harris,2023-05-06,Disapprove,51.55911655691246,46.89363366382744,56.22459944999748
Kamala Harris,2023-05-05,Approve,41.21834431435481,37.5430260018873,44.89366262682232
Kamala Harris,2023-05-05,Disapprove,51.57629772987277,46.91081483678775,56.24178062295779
Kamala Harris,2023-05-04,Approve,41.216043836850794,37.540725524383284,44.891362149318304
Kamala Harris,2023-05-04,Disapprove,51.59250580856852,46.9270229154835,56.25798870165354
Kamala Harris,2023-05-03,Approve,41.2648432081168,37.58952489564929,44.94016152058431
Kamala Harris,2023-05-03,Disapprove,51.63997367588911,46.97449078280409,56.30545656897413
Kamala Harris,2023-05-02,Approve,41.261727343940905,37.586409031473394,44.937045656408415
Kamala Harris,2023-05-02,Disapprove,51.656290068905484,46.990807175820464,56.321772961990504
Kamala Harris,2023-05-01,Approve,41.102253646534855,37.412696416393985,44.791810876675726
Kamala Harris,2023-05-01,Disapprove,52.374551923244645,47.92529759357995,56.82380625290934
Kamala Harris,2023-04-30,Approve,41.098887687359365,37.409330457218495,44.788444917500236
Kamala Harris,2023-04-30,Disapprove,52.3707677568588,47.9215134271941,56.820022086523494
Kamala Harris,2023-04-29,Approve,41.1313868965437,37.44182966640283,44.82094412668457
Kamala Harris,2023-04-29,Disapprove,52.42492809120499,47.97567376154029,56.87418242086969
Kamala Harris,2023-04-28,Approve,41.12730083243359,37.43774360229272,44.81685806257446
Kamala Harris,2023-04-28,Disapprove,52.42024145651093,47.97098712684623,56.86949578617563
Kamala Harris,2023-04-27,Approve,41.123035514755905,37.433478284615035,44.812592744896776
Kamala Harris,2023-04-27,Disapprove,52.4153011498033,47.9660468201386,56.864555479467995
Kamala Harris,2023-04-26,Approve,41.11857975847039,37.42902252832952,44.80813698861126
Kamala Harris,2023-04-26,Disapprove,52.41009077852712,47.96083644886242,56.85934510819182
Kamala Harris,2023-04-25,Approve,41.11392141955043,37.42436418940956,44.8034786496913
Kamala Harris,2023-04-25,Disapprove,52.40459293272226,47.95533860305756,56.85384726238696
Kamala Harris,2023-04-24,Approve,41.11593591347036,37.42637868332949,44.80549314361123
Kamala Harris,2023-04-24,Disapprove,52.36180891900149,47.91255458933679,56.81106324866619
Kamala Harris,2023-04-23,Approve,39.875297097474075,36.19234493764041,43.55824925730774
Kamala Harris,2023-04-23,Disapprove,50.789127707889705,46.34959181136585,55.22866360441356
Kamala Harris,2023-04-22,Approve,39.87610823652318,36.19315607668951,43.55906039635685
Kamala Harris,2023-04-22,Disapprove,50.784904100480695,46.34536820395684,55.22443999700455
Kamala Harris,2023-04-21,Approve,39.87694926229508,36.19399710246141,43.559901422128746
Kamala Harris,2023-04-21,Disapprove,50.78067483901864,46.34113894249478,55.220210735542494
Kamala Harris,2023-04-20,Approve,39.87781591708798,36.19486375725431,43.56076807692165
Kamala Harris,2023-04-20,Disapprove,50.776450934173155,46.3369150376493,55.21598683069701
Kamala Harris,2023-04-19,Approve,39.87870372195034,36.19575156211667,43.561655881784006
Kamala Harris,2023-04-19,Disapprove,50.77224369711077,46.33270780058691,55.211779593634624
Kamala Harris,2023-04-18,Approve,39.85497238320061,36.17202022336694,43.53792454303428
Kamala Harris,2023-04-18,Disapprove,50.80777955279837,46.368243656274515,55.24731544932223
Kamala Harris,2023-04-17,Approve,39.84504077471292,36.16208861487925,43.52799293454659
Kamala Harris,2023-04-17,Disapprove,50.81945327250932,46.379917375985464,55.25898916903318
Kamala Harris,2023-04-16,Approve,39.8465452168797,36.16359305704603,43.529497376713365
Kamala Harris,2023-04-16,Disapprove,50.81279443197765,46.37325853545379,55.25233032850151
Kamala Harris,2023-04-15,Approve,39.837711636866125,36.15475947703246,43.52066379669979
Kamala Harris,2023-04-15,Disapprove,50.82143520093385,46.38189930440999,55.260971097457706
Kamala Harris,2023-04-14,Approve,39.89617121019407,36.197120278116465,43.59522214227167
Kamala Harris,2023-04-14,Disapprove,50.559597086600114,46.10652374008839,55.012670433111836
Kamala Harris,2023-04-13,Approve,39.89811272721346,36.199061795135854,43.59716365929106
Kamala Harris,2023-04-13,Disapprove,50.55924217848213,46.10616883197041,55.01231552499385
Kamala Harris,2023-04-12,Approve,39.900006518026444,36.20095558594884,43.59905745010405
Kamala Harris,2023-04-12,Disapprove,50.55894181793392,46.1058684714222,55.01201516444564
Kamala Harris,2023-04-11,Approve,39.90185369301082,36.20280276093322,43.600904625088425
Kamala Harris,2023-04-11,Disapprove,50.558699482921625,46.1056261364099,55.01177282943335
Kamala Harris,2023-04-10,Approve,39.898546114203924,36.19949518212632,43.59759704628153
Kamala Harris,2023-04-10,Disapprove,50.55699260296345,46.103919256451725,55.01006594947517
Kamala Harris,2023-04-09,Approve,39.90051141921068,36.201460487133076,43.599562351288284
Kamala Harris,2023-04-09,Disapprove,50.55686162754926,46.10378828103754,55.00993497406098
Kamala Harris,2023-04-08,Approve,39.902434048751964,36.20338311667436,43.60148498082957
Kamala Harris,2023-04-08,Disapprove,50.55680415789871,46.10373081138699,55.00987750441043
Kamala Harris,2023-04-07,Approve,39.90431949479738,36.20526856271977,43.60337042687498
Kamala Harris,2023-04-07,Disapprove,50.556821473333144,46.10374812682142,55.00989481984487
Kamala Harris,2023-04-06,Approve,39.90617466989527,36.20712373781767,43.605225601972876
Kamala Harris,2023-04-06,Disapprove,50.556913655767914,46.10384030925619,55.00998700227964
Kamala Harris,2023-04-05,Approve,39.908008029772866,36.20895709769526,43.60705896185047
Kamala Harris,2023-04-05,Disapprove,50.55707933614637,46.10400598963465,55.010152682658095
Kamala Harris,2023-04-04,Approve,39.9098296728108,36.2107787407332,43.608880604888405
Kamala Harris,2023-04-04,Disapprove,50.557315434135774,46.10424208762405,55.010388780647496
Kamala Harris,2023-04-03,Approve,40.546705393874504,36.84576731786487,44.24764346988414
Kamala Harris,2023-04-03,Disapprove,50.33460194356246,45.87099877672065,54.798205110404275
Kamala Harris,2023-04-02,Approve,40.53851431480714,36.8375762387975,44.23945239081677
Kamala Harris,2023-04-02,Disapprove,50.3384129115284,45.87480974468659,54.802016078370215
Kamala Harris,2023-04-01,Approve,40.020493272255564,36.33217303501203,43.708813509499095
Kamala Harris,2023-04-01,Disapprove,50.58102565864641,46.1247244965106,55.03732682078222
Kamala Harris,2023-03-31,Approve,40.01940553132971,36.33108529408618,43.70772576857324
Kamala Harris,2023-03-31,Disapprove,50.58186408946575,46.125562927329945,55.03816525160156
Kamala Harris,2023-03-30,Approve,39.92417328635915,36.223101110137875,43.62524546258042
Kamala Harris,2023-03-30,Disapprove,50.607306133557,46.119528518661326,55.09508374845268
Kamala Harris,2023-03-29,Approve,39.927243395705716,36.22617121948444,43.62831557192699
Kamala Harris,2023-03-29,Disapprove,50.60603429136079,46.118256676465116,55.09381190625647
Kamala Harris,2023-03-28,Approve,39.930371062969726,36.22929888674845,43.631443239191
Kamala Harris,2023-03-28,Disapprove,50.604706483803696,46.11692886890802,55.09248409869937
Kamala Harris,2023-03-27,Approve,39.933558571839825,36.23248639561855,43.6346307480611
Kamala Harris,2023-03-27,Disapprove,50.60331733864386,46.115539723748185,55.09109495353954
Kamala Harris,2023-03-26,Approve,39.93680848162534,36.23573630540407,43.637880657846615
Kamala Harris,2023-03-26,Disapprove,50.60186091332653,46.114083298430856,55.08963852822221
Kamala Harris,2023-03-25,Approve,39.94012365778313,36.23905148156186,43.64119583400441
Kamala Harris,2023-03-25,Disapprove,50.600330637230584,46.11255302233491,55.08810825212626
Kamala Harris,2023-03-24,Approve,39.943507304670895,36.24243512844962,43.64457948089217
Kamala Harris,2023-03-24,Disapprove,50.59871925148537,46.11094163658969,55.08649686638105
Kamala Harris,2023-03-23,Approve,39.946963000416815,36.24589082419554,43.64803517663809
Kamala Harris,2023-03-23,Disapprove,50.59701874745155,46.10924113255587,55.08479636234723
Kamala Harris,2023-03-22,Approve,39.950494733637456,36.24942255741618,43.65156690985873
Kamala Harris,2023-03-22,Disapprove,50.595220305417016,46.10744269052134,55.08299792031269
Kamala Harris,2023-03-21,Approve,39.95410694152113,36.25303476529986,43.655179117742406
Kamala Harris,2023-03-21,Disapprove,50.59331423563503,46.10553662073935,55.081091850530704
Kamala Harris,2023-03-20,Approve,40.045933609568664,36.34486143334739,43.74700578578994
Kamala Harris,2023-03-20,Disapprove,50.606532732296806,46.11875511740113,55.09431034719248
Kamala Harris,2023-03-19,Approve,40.77554535962357,36.94528235369578,44.60580836555136
Kamala Harris,2023-03-19,Disapprove,50.20770284902534,45.407997556304345,55.00740814174633
Kamala Harris,2023-03-18,Approve,40.64015655368845,36.80250664115011,44.47780646622679
Kamala Harris,2023-03-18,Disapprove,50.16297674891195,45.35210522286012,54.973848274963785
Kamala Harris,2023-03-17,Approve,40.64213393759177,36.80448402505343,44.47978385013011
Kamala Harris,2023-03-17,Disapprove,50.1616064956002,45.35073496954837,54.97247802165204
Kamala Harris,2023-03-16,Approve,40.61661573583579,36.769000948450845,44.46423052322074
Kamala Harris,2023-03-16,Disapprove,50.43586191345682,45.580733348972636,55.290990477941
Kamala Harris,2023-03-15,Approve,40.61608449389747,36.76846970651252,44.463699281282416
Kamala Harris,2023-03-15,Disapprove,50.428076151538846,45.572947587054664,55.28320471602303
Kamala Harris,2023-03-14,Approve,40.66674901187827,36.81913422449332,44.514363799263215
Kamala Harris,2023-03-14,Disapprove,50.412356140534754,45.55722757605057,55.26748470501894
Kamala Harris,2023-03-13,Approve,40.665869884865245,36.8182550974803,44.51348467225019
Kamala Harris,2023-03-13,Disapprove,50.40283409884169,45.547705534357505,55.25796266332587
Kamala Harris,2023-03-12,Approve,40.66485735732773,36.817242569942785,44.51247214471268
Kamala Harris,2023-03-12,Disapprove,50.39313844163888,45.5380098771547,55.248267006123065
Kamala Harris,2023-03-11,Approve,40.55941226415122,36.69716316967221,44.42166135863023
Kamala Harris,2023-03-11,Disapprove,50.074540042279885,45.21081035840277,54.938269726157
Kamala Harris,2023-03-10,Approve,40.555980211755,36.69373111727599,44.41822930623401
Kamala Harris,2023-03-10,Disapprove,50.073517044685424,45.209787360808306,54.93724672856254
Kamala Harris,2023-03-09,Approve,40.552463755981066,36.690214661502054,44.41471285046008
Kamala Harris,2023-03-09,Disapprove,50.07259992759755,45.20887024372043,54.93632961147467
Kamala Harris,2023-03-08,Approve,40.54886720170697,36.68661810722796,44.41111629618598
Kamala Harris,2023-03-08,Disapprove,50.07181856486083,45.20808888098371,54.935548248737945
Kamala Harris,2023-03-07,Approve,40.54519514305385,36.68294604857484,44.407444237532864
Kamala Harris,2023-03-07,Disapprove,50.071204762538834,45.207475078661716,54.93493444641595
Kamala Harris,2023-03-06,Approve,40.589099397135655,36.72685030265664,44.45134849161467
Kamala Harris,2023-03-06,Disapprove,50.02883247246129,45.16510278858417,54.89256215633841
Kamala Harris,2023-03-05,Approve,40.58463645272446,36.72238735824545,44.44688554720347
Kamala Harris,2023-03-05,Disapprove,50.028624348663016,45.1648946647859,54.89235403254013
Kamala Harris,2023-03-04,Approve,40.10920112099585,36.237293734929196,43.9811085070625
Kamala Harris,2023-03-04,Disapprove,50.265617665830774,45.41612674005873,55.11510859160282
Kamala Harris,2023-03-03,Approve,40.10881025194946,36.236902865882804,43.98071763801611
Kamala Harris,2023-03-03,Disapprove,50.26944103481964,45.4199501090476,55.11893196059169
Kamala Harris,2023-03-02,Approve,40.108375248274015,36.23646786220736,43.98028263434067
Kamala Harris,2023-03-02,Disapprove,50.27337317890254,45.42388225313049,55.12286410467458
Kamala Harris,2023-03-01,Approve,40.107892830789396,36.23598544472274,43.97980021685605
Kamala Harris,2023-03-01,Disapprove,50.27741841611763,45.42792749034558,55.12690934188967
Kamala Harris,2023-02-28,Approve,40.12604236821977,36.25413498215312,43.997949754286424
Kamala Harris,2023-02-28,Disapprove,50.251599732857485,45.40210880708544,55.10109065862953
Kamala Harris,2023-02-27,Approve,40.1430285030289,36.27112111696225,44.014935889095554
Kamala Harris,2023-02-27,Disapprove,50.228800664370326,45.37930973859828,55.07829159014237
Kamala Harris,2023-02-26,Approve,40.142163417322465,36.27025603125581,44.01407080338912
Kamala Harris,2023-02-26,Disapprove,50.23468935022136,45.385198424449314,55.084180275993404
Kamala Harris,2023-02-25,Approve,40.14121237221514,36.26930498614849,44.013119758281796
Kamala Harris,2023-02-25,Disapprove,50.24075247446497,45.391261548692924,55.090243400237014
Kamala Harris,2023-02-24,Approve,40.14016811731913,36.268260731252475,44.01207550338578
Kamala Harris,2023-02-24,Disapprove,50.24699582562887,45.39750489985683,55.09648675140092
Kamala Harris,2023-02-23,Approve,40.13902262978111,36.26711524371446,44.01093001584776
Kamala Harris,2023-02-23,Disapprove,50.25342507416562,45.403934148393574,55.102915999937665
Kamala Harris,2023-02-22,Approve,40.13776703514038,36.265859649073725,44.00967442120703
Kamala Harris,2023-02-22,Disapprove,50.26004571756891,45.41055479179686,55.10953664334095
Kamala Harris,2023-02-21,Approve,40.136391522320274,36.26448413625362,44.00829890838693
Kamala Harris,2023-02-21,Disapprove,50.266863018394986,45.41737209262294,55.11635394416703
Kamala Harris,2023-02-20,Approve,40.150751185842964,36.27884379977631,44.022658571909616
Kamala Harris,2023-02-20,Disapprove,50.25266585971288,45.40317493394083,55.10215678548492
Kamala Harris,2023-02-19,Approve,40.156591028730254,36.2846836426636,44.02849841479691
Kamala Harris,2023-02-19,Disapprove,50.15239839976557,45.30290747399353,55.00188932553762
Kamala Harris,2023-02-18,Approve,40.10482509575935,36.20380842386672,44.00584176765199
Kamala Harris,2023-02-18,Disapprove,51.030331663175446,46.186001947624305,55.874661378726586
Kamala Harris,2023-02-17,Approve,40.1002077660116,36.199191094118966,44.001224437904234
Kamala Harris,2023-02-17,Disapprove,51.0343815371726,46.19005182162146,55.87871125272374
Kamala Harris,2023-02-16,Approve,39.93928129210513,36.02177307990499,43.85678950430527
Kamala Harris,2023-02-16,Disapprove,51.213739168595495,46.324810864676635,56.102667472514355
Kamala Harris,2023-02-15,Approve,39.93246983292441,36.01496162072427,43.84997804512455
Kamala Harris,2023-02-15,Disapprove,51.21385967106039,46.32493136714153,56.10278797497925
Kamala Harris,2023-02-14,Approve,39.94168788453109,36.02417967233095,43.85919609673123
Kamala Harris,2023-02-14,Disapprove,51.24227411671213,46.35334581279328,56.131202420630984
Kamala Harris,2023-02-13,Approve,39.933434361050026,36.015926148849886,43.850942573250165
Kamala Harris,2023-02-13,Disapprove,51.24209465414171,46.35316635022285,56.13102295806057
Kamala Harris,2023-02-12,Approve,39.726626930858515,35.78993085587199,43.663323005845044
Kamala Harris,2023-02-12,Disapprove,51.14478305494077,46.24183545560432,56.04773065427722
